,instrument,pitch,path_to_audio
2910,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_025_piano_arco-normal.mp3
2911,violin,Cs6,./data/philharmonia/all-samples/violin/violin_Cs6_025_mezzo-forte_pizz-normal.mp3
2912,violin,D4,./data/philharmonia/all-samples/violin/violin_D4_1_forte_arco-normal.mp3
2913,violin,Fs6,./data/philharmonia/all-samples/violin/violin_Fs6_025_piano_arco-normal.mp3
2914,violin,Cs4,./data/philharmonia/all-samples/violin/violin_Cs4_05_forte_arco-normal.mp3
2915,violin,D6,./data/philharmonia/all-samples/violin/violin_D6_05_fortissimo_arco-normal.mp3
2916,violin,Gs3,./data/philharmonia/all-samples/violin/violin_Gs3_05_pianissimo_arco-normal.mp3
2917,violin,D6,./data/philharmonia/all-samples/violin/violin_D6_05_piano_arco-normal.mp3
2918,violin,As3,./data/philharmonia/all-samples/violin/violin_As3_1_mezzo-forte_arco-normal.mp3
2919,violin,As3,./data/philharmonia/all-samples/violin/violin_As3_phrase_mezzo-forte_arco-tenuto.mp3
2920,violin,Fs4,./data/philharmonia/all-samples/violin/violin_Fs4_025_forte_pizz-normal.mp3
2921,violin,G5,./data/philharmonia/all-samples/violin/violin_G5_05_forte_arco-normal.mp3
2922,violin,Cs5,./data/philharmonia/all-samples/violin/violin_Cs5_025_pianissimo_arco-normal.mp3
2923,violin,B5,./data/philharmonia/all-samples/violin/violin_B5_15_mezzo-forte_arco-normal.mp3
2924,violin,G4,./data/philharmonia/all-samples/violin/violin_G4_phrase_mezzo-forte_arco-tenuto.mp3
2925,violin,B5,./data/philharmonia/all-samples/violin/violin_B5_15_forte_arco-normal.mp3
2926,violin,C5,./data/philharmonia/all-samples/violin/violin_C5_1_mezzo-forte_molto-vibrato.mp3
2927,violin,A4,./data/philharmonia/all-samples/violin/violin_A4_very-long_decrescendo_arco-normal.mp3
2928,violin,D7,./data/philharmonia/all-samples/violin/violin_D7_1_pianissimo_arco-normal.mp3
2929,violin,Ds5,./data/philharmonia/all-samples/violin/violin_Ds5_05_fortissimo_arco-normal.mp3
2930,violin,F5,./data/philharmonia/all-samples/violin/violin_F5_1_mezzo-forte_arco-normal.mp3
2931,violin,Cs6,./data/philharmonia/all-samples/violin/violin_Cs6_1_mezzo-forte_molto-vibrato.mp3
2932,violin,Gs3,./data/philharmonia/all-samples/violin/violin_Gs3_1_forte_con-sord.mp3
2933,violin,C5,./data/philharmonia/all-samples/violin/violin_C5_025_piano_pizz-normal.mp3
2934,violin,B5,./data/philharmonia/all-samples/violin/violin_B5_very-long_decrescendo_arco-normal.mp3
2935,violin,Cs6,./data/philharmonia/all-samples/violin/violin_Cs6_025_forte_arco-normal.mp3
2936,violin,C7,./data/philharmonia/all-samples/violin/violin_C7_05_fortissimo_arco-normal.mp3
2937,violin,C4,./data/philharmonia/all-samples/violin/violin_C4_phrase_mezzo-piano_arco-tremolo.mp3
2938,violin,E7,./data/philharmonia/all-samples/violin/violin_E7_1_forte_arco-normal.mp3
2939,violin,As5,./data/philharmonia/all-samples/violin/violin_As5_025_piano_arco-col-legno-battuto.mp3
2940,violin,G4,./data/philharmonia/all-samples/violin/violin_G4_phrase_mezzo-forte_arco-legato.mp3
2941,violin,Cs4,./data/philharmonia/all-samples/violin/violin_Cs4_025_piano_pizz-normal.mp3
2942,violin,Cs4,./data/philharmonia/all-samples/violin/violin_Cs4_1_mezzo-piano_non-vibrato.mp3
2943,violin,E4,./data/philharmonia/all-samples/violin/violin_E4_long_forte_molto-vibrato.mp3
2944,violin,As5,./data/philharmonia/all-samples/violin/violin_As5_025_mezzo-piano_arco-normal.mp3
2945,violin,As6,./data/philharmonia/all-samples/violin/violin_As6_05_piano_arco-normal.mp3
2946,violin,C7,./data/philharmonia/all-samples/violin/violin_C7_025_forte_arco-normal.mp3
2947,violin,A5,./data/philharmonia/all-samples/violin/violin_A5_025_pianissimo_arco-normal.mp3
2948,violin,Gs5,./data/philharmonia/all-samples/violin/violin_Gs5_025_pianissimo_arco-normal.mp3
2949,violin,Fs7,./data/philharmonia/all-samples/violin/violin_Fs7_05_pianissimo_arco-normal.mp3
2950,violin,F4,./data/philharmonia/all-samples/violin/violin_F4_025_piano_arco-col-legno-battuto.mp3
2951,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_025_piano_arco-col-legno-battuto.mp3
2952,violin,D7,./data/philharmonia/all-samples/violin/violin_D7_15_forte_arco-normal.mp3
2953,violin,Ds5,./data/philharmonia/all-samples/violin/violin_Ds5_025_piano_arco-normal.mp3
2954,violin,F6,./data/philharmonia/all-samples/violin/violin_F6_025_piano_arco-normal.mp3
2955,violin,B6,./data/philharmonia/all-samples/violin/violin_B6_1_forte_arco-normal.mp3
2956,violin,D6,./data/philharmonia/all-samples/violin/violin_D6_1_mezzo-forte_molto-vibrato.mp3
2957,violin,Gs3,./data/philharmonia/all-samples/violin/violin_Gs3_05_fortissimo_arco-normal.mp3
2958,violin,D6,./data/philharmonia/all-samples/violin/violin_D6_05_pianissimo_arco-normal.mp3
2959,violin,Cs4,./data/philharmonia/all-samples/violin/violin_Cs4_1_mezzo-forte_arco-sul-ponticello.mp3
2960,violin,Gs4,./data/philharmonia/all-samples/violin/violin_Gs4_025_forte_arco-normal.mp3
2961,violin,Fs7,./data/philharmonia/all-samples/violin/violin_Fs7_025_mezzo-forte_arco-normal.mp3
2962,violin,As4,./data/philharmonia/all-samples/violin/violin_As4_15_fortissimo_arco-normal.mp3
2963,violin,G4,./data/philharmonia/all-samples/violin/violin_G4_025_piano_arco-col-legno-battuto.mp3
2964,violin,D7,./data/philharmonia/all-samples/violin/violin_D7_1_fortissimo_arco-normal.mp3
2965,violin,Ds5,./data/philharmonia/all-samples/violin/violin_Ds5_05_pianissimo_arco-normal.mp3
2966,violin,A3,./data/philharmonia/all-samples/violin/violin_A3_05_piano_arco-normal.mp3
2967,violin,F4,./data/philharmonia/all-samples/violin/violin_F4_025_forte_pizz-normal.mp3
2968,violin,B4,./data/philharmonia/all-samples/violin/violin_B4_05_piano_arco-normal.mp3
2969,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_1_mezzo-forte_arco-sul-ponticello.mp3
2970,violin,E4,./data/philharmonia/all-samples/violin/violin_E4_1_mezzo-piano_non-vibrato.mp3
2971,violin,Cs5,./data/philharmonia/all-samples/violin/violin_Cs5_025_fortissimo_arco-normal.mp3
2972,violin,B3,./data/philharmonia/all-samples/violin/violin_B3_phrase_mezzo-forte_arco-tenuto.mp3
2973,violin,E6,./data/philharmonia/all-samples/violin/violin_E6_phrase_forte_harmonic-glissando.mp3
2974,violin,A3,./data/philharmonia/all-samples/violin/violin_A3_15_fortissimo_arco-normal.mp3
2975,violin,A5,./data/philharmonia/all-samples/violin/violin_A5_phrase_mezzo-forte_arco-legato.mp3
2976,violin,Gs6,./data/philharmonia/all-samples/violin/violin_Gs6_025_piano_pizz-normal.mp3
2977,violin,As6,./data/philharmonia/all-samples/violin/violin_As6_05_forte_arco-normal.mp3
2978,violin,A3,./data/philharmonia/all-samples/violin/violin_A3_025_pianissimo_arco-normal.mp3
2979,violin,E4,./data/philharmonia/all-samples/violin/violin_E4_phrase_forte_arco-staccato.mp3
2980,violin,C7,./data/philharmonia/all-samples/violin/violin_C7_025_piano_arco-normal.mp3
2981,violin,Gs3,./data/philharmonia/all-samples/violin/violin_Gs3_025_pianissimo_arco-normal.mp3
2982,violin,Cs4,./data/philharmonia/all-samples/violin/violin_Cs4_025_forte_pizz-normal.mp3
2983,violin,D4,./data/philharmonia/all-samples/violin/violin_D4_025_piano_arco-col-legno-battuto.mp3
2984,violin,As5,./data/philharmonia/all-samples/violin/violin_As5_025_mezzo-forte_arco-normal.mp3
2985,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_phrase_mezzo-piano_arco-detache.mp3
2986,violin,As4,./data/philharmonia/all-samples/violin/violin_As4_phrase_forte_arco-staccato.mp3
2987,violin,C4,./data/philharmonia/all-samples/violin/violin_C4_phrase_mezzo-piano_arco-detache.mp3
2988,violin,G6,./data/philharmonia/all-samples/violin/violin_G6_phrase_pianissimo_arco-normal.mp3
2989,violin,Cs4,./data/philharmonia/all-samples/violin/violin_Cs4_1_pianissimo_arco-col-legno-tratto.mp3
2990,violin,Cs6,./data/philharmonia/all-samples/violin/violin_Cs6_025_piano_arco-normal.mp3
2991,violin,E4,./data/philharmonia/all-samples/violin/violin_E4_1_mezzo-forte_molto-vibrato.mp3
2992,violin,C5,./data/philharmonia/all-samples/violin/violin_C5_025_forte_pizz-normal.mp3
2993,violin,G4,./data/philharmonia/all-samples/violin/violin_G4_phrase_mezzo-piano_arco-legato.mp3
2994,violin,Ds5,./data/philharmonia/all-samples/violin/violin_Ds5_1_piano_arco-col-legno-tratto.mp3
2995,violin,D6,./data/philharmonia/all-samples/violin/violin_D6_phrase_mezzo-piano_arco-major-trill.mp3
2996,violin,Cs4,./data/philharmonia/all-samples/violin/violin_Cs4_phrase_mezzo-piano_arco-detache.mp3
2997,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_1_piano_arco-sul-tasto.mp3
2998,violin,As5,./data/philharmonia/all-samples/violin/violin_As5_05_fortissimo_arco-normal.mp3
2999,violin,E7,./data/philharmonia/all-samples/violin/violin_E7_1_piano_arco-normal.mp3
3000,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_phrase_mezzo-piano_arco-major-trill.mp3
3001,violin,E7,./data/philharmonia/all-samples/violin/violin_E7_05_fortissimo_arco-normal.mp3
3002,violin,As3,./data/philharmonia/all-samples/violin/violin_As3_phrase_mezzo-piano_arco-legato.mp3
3003,violin,As6,./data/philharmonia/all-samples/violin/violin_As6_025_fortissimo_arco-normal.mp3
3004,violin,B4,./data/philharmonia/all-samples/violin/violin_B4_05_forte_arco-normal.mp3
3005,violin,F4,./data/philharmonia/all-samples/violin/violin_F4_025_piano_pizz-normal.mp3
3006,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_15_fortissimo_arco-normal.mp3
3007,violin,D6,./data/philharmonia/all-samples/violin/violin_D6_1_piano_arco-sul-tasto.mp3
3008,violin,Ds5,./data/philharmonia/all-samples/violin/violin_Ds5_phrase_mezzo-forte_arco-glissando.mp3
3009,violin,D4,./data/philharmonia/all-samples/violin/violin_D4_phrase_mezzo-piano_arco-detache.mp3
3010,violin,As4,./data/philharmonia/all-samples/violin/violin_As4_phrase_forte_arco-spiccato.mp3
3011,violin,A3,./data/philharmonia/all-samples/violin/violin_A3_05_forte_arco-normal.mp3
3012,violin,E4,./data/philharmonia/all-samples/violin/violin_E4_phrase_fortissimo_arco-tremolo.mp3
3013,violin,F6,./data/philharmonia/all-samples/violin/violin_F6_1_forte_arco-normal.mp3
3014,violin,C6,./data/philharmonia/all-samples/violin/violin_C6_15_fortissimo_arco-normal.mp3
3015,violin,E4,./data/philharmonia/all-samples/violin/violin_E4_025_piano_arco-col-legno-battuto.mp3
3016,violin,E6,./data/philharmonia/all-samples/violin/violin_E6_025_fortissimo_arco-normal.mp3
3017,violin,B6,./data/philharmonia/all-samples/violin/violin_B6_1_piano_arco-normal.mp3
3018,violin,Cs6,./data/philharmonia/all-samples/violin/violin_Cs6_1_mezzo-forte_arco-sul-ponticello.mp3
3019,violin,B6,./data/philharmonia/all-samples/violin/violin_B6_05_pianissimo_arco-normal.mp3
3020,violin,D6,./data/philharmonia/all-samples/violin/violin_D6_1_mezzo-forte_arco-sul-ponticello.mp3
3021,violin,Ds5,./data/philharmonia/all-samples/violin/violin_Ds5_025_forte_arco-normal.mp3
3022,violin,Cs7,./data/philharmonia/all-samples/violin/violin_Cs7_05_fortissimo_arco-normal.mp3
3023,violin,A6,./data/philharmonia/all-samples/violin/violin_A6_1_piano_natural-harmonic.mp3
3024,violin,F6,./data/philharmonia/all-samples/violin/violin_F6_025_forte_arco-normal.mp3
3025,violin,D5,./data/philharmonia/all-samples/violin/violin_D5_025_fortissimo_arco-normal.mp3
3026,violin,G6,./data/philharmonia/all-samples/violin/violin_G6_1_fortissimo_arco-normal.mp3
3027,violin,F4,./data/philharmonia/all-samples/violin/violin_F4_1_mezzo-piano_con-sord.mp3
3028,violin,D5,./data/philharmonia/all-samples/violin/violin_D5_phrase_forte_harmonic-glissando.mp3
3029,violin,Gs4,./data/philharmonia/all-samples/violin/violin_Gs4_025_piano_arco-normal.mp3
3030,violin,As4,./data/philharmonia/all-samples/violin/violin_As4_025_forte_snap-pizz.mp3
3031,violin,G4,./data/philharmonia/all-samples/violin/violin_G4_05_forte_arco-normal.mp3
3032,violin,F4,./data/philharmonia/all-samples/violin/violin_F4_1_piano_arco-col-legno-tratto.mp3
3033,violin,G7,./data/philharmonia/all-samples/violin/violin_G7_05_mezzo-forte_arco-normal.mp3
3034,violin,Gs3,./data/philharmonia/all-samples/violin/violin_Gs3_025_forte_pizz-normal.mp3
3035,violin,A4,./data/philharmonia/all-samples/violin/violin_A4_025_forte_arco-normal.mp3
3036,violin,Fs4,./data/philharmonia/all-samples/violin/violin_Fs4_phrase_forte_arco-staccato.mp3
3037,violin,B4,./data/philharmonia/all-samples/violin/violin_B4_15_forte_arco-normal.mp3
3038,violin,Fs4,./data/philharmonia/all-samples/violin/violin_Fs4_phrase_mezzo-piano_arco-legato.mp3
3039,violin,A3,./data/philharmonia/all-samples/violin/violin_A3_15_forte_arco-normal.mp3
3040,violin,Ds5,./data/philharmonia/all-samples/violin/violin_Ds5_1_mezzo-forte_arco-normal.mp3
3041,violin,A6,./data/philharmonia/all-samples/violin/violin_A6_1_mezzo-forte_natural-harmonic.mp3
3042,violin,A4,./data/philharmonia/all-samples/violin/violin_A4_05_fortissimo_arco-normal.mp3
3043,violin,D6,./data/philharmonia/all-samples/violin/violin_D6_1_mezzo-forte_arco-normal.mp3
3044,violin,F4,./data/philharmonia/all-samples/violin/violin_F4_05_mezzo-forte_arco-normal.mp3
3045,violin,B4,./data/philharmonia/all-samples/violin/violin_B4_1_mezzo-forte_molto-vibrato.mp3
3046,violin,B3,./data/philharmonia/all-samples/violin/violin_B3_025_fortissimo_arco-normal.mp3
3047,violin,Cs5,./data/philharmonia/all-samples/violin/violin_Cs5_05_forte_arco-normal.mp3
3048,violin,D4,./data/philharmonia/all-samples/violin/violin_D4_phrase_mezzo-forte_arco-detache.mp3
3049,violin,E6,./data/philharmonia/all-samples/violin/violin_E6_1_mezzo-forte_artificial-harmonic.mp3
3050,violin,Cs4,./data/philharmonia/all-samples/violin/violin_Cs4_very-long_mezzo-piano_arco-tremolo.mp3
3051,violin,As3,./data/philharmonia/all-samples/violin/violin_As3_05_fortissimo_arco-normal.mp3
3052,violin,D7,./data/philharmonia/all-samples/violin/violin_D7_05_piano_arco-normal.mp3
3053,violin,Fs6,./data/philharmonia/all-samples/violin/violin_Fs6_025_fortissimo_arco-normal.mp3
3054,violin,E4,./data/philharmonia/all-samples/violin/violin_E4_phrase_mezzo-piano_arco-glissando.mp3
3055,violin,G5,./data/philharmonia/all-samples/violin/violin_G5_025_pianissimo_arco-normal.mp3
3056,violin,G7,./data/philharmonia/all-samples/violin/violin_G7_1_mezzo-forte_natural-harmonic.mp3
3057,violin,As3,./data/philharmonia/all-samples/violin/violin_As3_phrase_mezzo-forte_arco-glissando.mp3
3058,violin,Fs4,./data/philharmonia/all-samples/violin/violin_Fs4_phrase_forte_arco-spiccato.mp3
3059,violin,G5,./data/philharmonia/all-samples/violin/violin_G5_15_fortissimo_arco-normal.mp3
3060,violin,F5,./data/philharmonia/all-samples/violin/violin_F5_1_piano_arco-normal.mp3
3061,violin,Fs7,./data/philharmonia/all-samples/violin/violin_Fs7_1_mezzo-forte_arco-normal.mp3
3062,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_phrase_mezzo-piano_arco-legato.mp3
3063,violin,A6,./data/philharmonia/all-samples/violin/violin_A6_phrase_mezzo-forte_arco-glissando.mp3
3064,violin,As3,./data/philharmonia/all-samples/violin/violin_As3_025_mezzo-piano_arco-normal.mp3
3065,violin,As6,./data/philharmonia/all-samples/violin/violin_As6_15_forte_arco-normal.mp3
3066,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_1_mezzo-forte_molto-vibrato.mp3
3067,violin,A3,./data/philharmonia/all-samples/violin/violin_A3_phrase_fortissimo_arco-martele.mp3
3068,violin,D4,./data/philharmonia/all-samples/violin/violin_D4_phrase_pianissimo_arco-tremolo.mp3
3069,violin,E7,./data/philharmonia/all-samples/violin/violin_E7_1_mezzo-forte_artificial-harmonic.mp3
3070,violin,Gs3,./data/philharmonia/all-samples/violin/violin_Gs3_15_mezzo-forte_arco-normal.mp3
3071,violin,G6,./data/philharmonia/all-samples/violin/violin_G6_1_piano_natural-harmonic.mp3
3072,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_phrase_mezzo-forte_arco-detache.mp3
3073,violin,A6,./data/philharmonia/all-samples/violin/violin_A6_1_fortissimo_arco-normal.mp3
3074,violin,Cs4,./data/philharmonia/all-samples/violin/violin_Cs4_025_mezzo-piano_pizz-glissando.mp3
3075,violin,F5,./data/philharmonia/all-samples/violin/violin_F5_05_pianissimo_arco-normal.mp3
3076,violin,B5,./data/philharmonia/all-samples/violin/violin_B5_1_forte_arco-normal.mp3
3077,violin,D5,./data/philharmonia/all-samples/violin/violin_D5_025_piano_arco-normal.mp3
3078,violin,G6,./data/philharmonia/all-samples/violin/violin_G6_025_mezzo-piano_pizz-normal.mp3
3079,violin,F6,./data/philharmonia/all-samples/violin/violin_F6_025_pianissimo_arco-normal.mp3
3080,violin,F4,./data/philharmonia/all-samples/violin/violin_F4_05_mezzo-piano_arco-normal.mp3
3081,violin,Cs5,./data/philharmonia/all-samples/violin/violin_Cs5_05_piano_arco-normal.mp3
3082,violin,E4,./data/philharmonia/all-samples/violin/violin_E4_1_piano_arco-normal.mp3
3083,violin,D7,./data/philharmonia/all-samples/violin/violin_D7_05_forte_arco-normal.mp3
3084,violin,G4,./data/philharmonia/all-samples/violin/violin_G4_05_fortissimo_arco-normal.mp3
3085,violin,B5,./data/philharmonia/all-samples/violin/violin_B5_025_fortissimo_arco-normal.mp3
3086,violin,As6,./data/philharmonia/all-samples/violin/violin_As6_1_pianissimo_arco-normal.mp3
3087,violin,C6,./data/philharmonia/all-samples/violin/violin_C6_025_fortissimo_arco-normal.mp3
3088,violin,Fs4,./data/philharmonia/all-samples/violin/violin_Fs4_025_pianissimo_arco-col-legno-battuto.mp3
3089,violin,C4,./data/philharmonia/all-samples/violin/violin_C4_phrase_forte_arco-spiccato.mp3
3090,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_025_pianissimo_arco-col-legno-tratto.mp3
3091,violin,G4,./data/philharmonia/all-samples/violin/violin_G4_05_piano_arco-normal.mp3
3092,violin,Fs4,./data/philharmonia/all-samples/violin/violin_Fs4_phrase_mezzo-forte_arco-legato.mp3
3093,violin,D4,./data/philharmonia/all-samples/violin/violin_D4_phrase_mezzo-forte_arco-tremolo.mp3
3094,violin,G7,./data/philharmonia/all-samples/violin/violin_G7_05_mezzo-piano_arco-normal.mp3
3095,violin,Gs3,./data/philharmonia/all-samples/violin/violin_Gs3_025_piano_pizz-normal.mp3
3096,violin,A4,./data/philharmonia/all-samples/violin/violin_A4_025_piano_arco-normal.mp3
3097,violin,F5,./data/philharmonia/all-samples/violin/violin_F5_1_pianissimo_arco-normal.mp3
3098,violin,Gs5,./data/philharmonia/all-samples/violin/violin_Gs5_05_fortissimo_arco-normal.mp3
3099,violin,D5,./data/philharmonia/all-samples/violin/violin_D5_025_forte_arco-normal.mp3
3100,violin,G6,./data/philharmonia/all-samples/violin/violin_G6_025_mezzo-forte_pizz-normal.mp3
3101,violin,C5,./data/philharmonia/all-samples/violin/violin_C5_1_mezzo-piano_con-sord.mp3
3102,violin,F5,./data/philharmonia/all-samples/violin/violin_F5_1_forte_arco-normal.mp3
3103,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_phrase_mezzo-forte_arco-tremolo.mp3
3104,violin,As4,./data/philharmonia/all-samples/violin/violin_As4_phrase_mezzo-forte_arco-legato.mp3
3105,violin,C4,./data/philharmonia/all-samples/violin/violin_C4_phrase_mezzo-forte_arco-tremolo.mp3
3106,violin,G3,./data/philharmonia/all-samples/violin/violin_G3_025_pianissimo_arco-normal.mp3
3107,violin,C4,./data/philharmonia/all-samples/violin/violin_C4_phrase_forte_arco-staccato.mp3
3108,violin,Ds5,./data/philharmonia/all-samples/violin/violin_Ds5_025_fortissimo_arco-normal.mp3
3109,violin,As3,./data/philharmonia/all-samples/violin/violin_As3_025_mezzo-forte_arco-normal.mp3
3110,violin,B5,./data/philharmonia/all-samples/violin/violin_B5_1_piano_con-sord.mp3
3111,violin,E4,./data/philharmonia/all-samples/violin/violin_E4_phrase_forte_arco-martele.mp3
3112,violin,A5,./data/philharmonia/all-samples/violin/violin_A5_15_fortissimo_arco-normal.mp3
3113,violin,As6,./data/philharmonia/all-samples/violin/violin_As6_1_fortissimo_arco-normal.mp3
3114,violin,G6,./data/philharmonia/all-samples/violin/violin_G6_025_piano_arco-normal.mp3
